NYSE / NASDAQ Mining Company Date,RIO - Adj Close,RIO - Volume,SQM - Adj Close,SQM - Volume,FCX - Adj Close,FCX - Volume,BHP - Adj Close,BHP - Volume,NEM - Adj Close,NEM - Volume,SCCO - Adj Close,SCCO - Volume,HBM - Adj Close,HBM - Volume,ERO - Adj Close,ERO - Volume,VALE - Adj Close,VALE - Volume
05/09/12,19.574036,2682000,34.889786,310873,27.816351,14331300,34.128849,2145930,37.705128,3781400,20.570221,1310800,8.015652,7900,,,8.19928,22702600
06/09/12,20.571928,5318200,35.383163,419119,28.676485,16990400,35.08046,3319729,38.67778,6194200,20.956039,1483500,8.243587,11100,,,8.559074,25560600
07/09/12,21.962656,5839500,35.530628,434729,31.114855,39537600,36.397644,4569981,39.278076,6099400,22.074892,3461500,8.813419,418500,,,9.136774,42026500
10/09/12,21.836227,3512300,35.343475,145834,31.335802,23345900,36.096577,2633229,39.02734,4493000,22.023447,1594800,8.803922,115900,,,9.010087,42115200
11/09/12,22.274212,2844000,35.315113,224605,31.509403,17526200,36.82238,3098556,39.513645,5498900,22.100611,1118200,9.221801,21700,,,9.253327,29258600
12/09/12,22.454834,3714900,35.269749,340040,31.643557,16876000,36.946033,2838708,39.939175,5975300,22.190634,1372300,9.215079,20500,,,9.32934,27831800
13/09/12,23.150196,4403300,35.349148,528494,32.977165,28796400,37.908401,3526442,42.135223,12625900,22.949389,2399700,9.474254,30400,,,9.623257,39497300
14/09/12,24.012629,5611700,35.38884,247815,33.647915,33359300,38.859997,7279662,43.465015,12656400,23.740313,4462100,9.858218,65200,,,9.810758,35890500
17/09/12,23.335325,3380900,36.744274,1440470,32.677307,17891200,38.311619,2490974,43.282642,7270500,23.258053,1775300,9.666235,25400,,,9.815825,23150700
18/09/12,23.502388,2545300,36.324615,744370,32.732544,14863100,38.214844,2523595,43.138268,7249100,23.039425,1464800,9.416662,57900,,,9.907038,22429600
19/09/12,23.21792,2349100,36.438023,1211860,32.779896,12857400,38.268604,2426292,43.199051,5921900,22.968689,1952400,9.887013,64400,,,9.790488,18606100
20/09/12,22.725754,3178700,36.914425,898728,32.298531,18160100,37.714855,2218571,43.024269,7821100,22.460699,3118100,9.819819,35400,,,9.679001,29156500
21/09/12,22.314848,3341800,36.058056,2022676,32.077568,17261900,37.607323,1901889,42.788723,14268700,21.843403,6536800,9.839016,31500,,,9.445894,23008500
24/09/12,21.768496,4023600,35.507938,431135,31.785606,11815400,37.300877,1772974,41.990845,6804200,22.254932,2780200,9.647037,49600,,,9.43069,20912200
25/09/12,21.186016,4524500,34.872757,368385,31.020149,17964700,36.591202,2688046,41.838871,6491900,21.88842,2379800,9.455057,41800,,,9.14691,19505200
26/09/12,21.046041,5466300,34.764992,362428,30.996492,22612000,36.263245,2964709,41.990845,6099000,21.946289,1853600,9.253477,45400,,,9.172246,16902600
27/09/12,21.416296,3136200,35.054234,382147,31.651447,12040800,37.05357,2750149,42.963497,5804300,22.11347,1342800,9.647037,21500,,,9.202652,12346900
28/09/12,21.11377,2691400,34.957821,470366,31.233223,13282100,36.886898,2254443,42.568352,4925100,22.094181,1240000,9.455057,22200,,,9.070894,15699700
01/10/12,21.262781,3067700,35.190353,385536,31.446281,11764300,37.107323,2163642,42.325203,5560400,22.222784,1483200,9.359067,22600,,,9.116503,13724300
02/10/12,21.321482,2977400,34.674259,379990,31.31213,14302500,36.940655,1844942,42.302391,3482400,22.216354,1684700,9.282274,27800,,,9.040491,14896000
03/10/12,21.136345,2715300,34.203548,402584,31.099072,12414100,36.440666,2348159,42.150421,2763500,22.248503,1719800,9.138288,24800,,,8.934072,15651100
04/10/12,21.48855,3155900,34.294289,189584,31.91975,17487100,36.639587,3084432,42.735531,4922300,22.647171,1876400,9.551044,31800,,,9.101299,35318600
05/10/12,21.5924,3162700,34.107136,221832,31.967096,14359700,36.591202,2592873,42.439167,2983600,22.679331,1467500,9.426261,16100,,,8.974611,17511400
08/10/12,21.750433,2505700,33.908634,453112,32.15649,11299700,36.644962,2375287,42.370781,2130900,22.775784,1654800,9.378263,9400,,,9.227987,26415800
09/10/12,21.813648,3594000,33.925648,396422,32.093353,14075900,36.542812,2408917,41.413349,4271000,22.679331,1676300,9.253477,13900,,,9.258395,26394000
10/10/12,21.782045,2765800,33.800884,257263,31.738264,15809500,36.612709,2207922,41.679302,3933300,22.627892,1742400,9.291873,27000,,,9.167179,16018700
11/10/12,22.238094,2838700,33.744164,240113,32.408703,15433000,36.892269,2370579,42.059235,3504500,22.840082,1716600,9.378263,33000,,,9.253327,19080700
12/10/12,21.985233,1793000,33.60239,170585,31.923565,11989200,36.74173,1391161,41.747681,4263600,22.512144,1148100,9.243878,14800,,,9.222921,10399600
15/10/12,21.8272,2532400,33.687454,175309,32.04285,11265300,36.811623,1747527,41.489338,4065100,22.782217,1313300,9.291873,34000,,,9.309068,17864000
16/10/12,22.423223,3330200,33.77253,186914,32.981304,13318800,37.128826,3146759,42.461979,3618200,23.225904,1587500,9.407062,26100,,,9.511772,52606600
17/10/12,23.461752,4848700,33.704472,422200,33.649376,16280700,38.263229,5538861,42.598747,3666500,23.965372,2908100,9.426261,27200,,,9.720515,24296500
18/10/12,23.520452,5268600,33.454926,255518,33.744812,16643400,38.634201,3146759,41.770481,4050400,23.894636,1760800,9.378263,17400,,,9.652507,20721500
19/10/12,23.028282,2960600,33.029583,277495,32.750679,15144400,38.247108,4034367,41.717293,5358900,23.772459,3204500,9.099891,38100,,,9.474627,15368300
22/10/12,23.213411,2333000,33.001236,259728,32.273502,20965800,38.596561,2644439,42.16563,3356500,23.913931,1548800,9.205482,15400,,,9.558335,16347200
23/10/12,22.536108,3226500,32.581551,212178,31.001003,18250900,37.666458,4063065,40.904232,3977600,23.483103,1834100,8.955909,10000,,,9.165955,19151600
24/10/12,22.536108,2171400,32.451107,159904,30.849905,12183100,37.908401,2239310,39.954376,6108600,23.727457,2079100,8.821518,16600,,,9.124103,18366500
25/10/12,22.748327,2534000,32.808414,340553,31.168028,16107700,38.408401,2369009,40.69907,5038000,24.164713,2187300,8.994302,6100,,,9.594955,25168600
26/10/12,22.558683,1958300,32.893471,218648,31.072588,10745100,37.908401,2290203,40.509079,4328900,24.415482,4477400,8.802322,12100,,,9.563568,23064200
31/10/12,22.567717,2112800,32.808414,335726,30.921469,8207000,38.032051,1689683,41.474133,4999900,24.499071,3092000,8.91751,25200,,,9.584491,16779900
01/11/12,23.168259,2732600,32.819748,195643,32.209881,16604200,38.569687,3377125,40.440693,7396200,25.039206,2163900,9.013499,11100,,,9.867007,16728500
02/11/12,23.082468,3227600,32.75737,337780,31.2237,14428900,38.134205,2360378,37.036449,12215700,24.782001,2420300,9.051899,8800,,,9.704821,12368400
05/11/12,22.770905,2748600,32.961536,145731,31.382742,8491300,38.671829,2921438,36.770489,7063600,24.756283,3139100,9.282274,23200,,,9.778066,16634500
06/11/12,23.123106,1864900,32.984207,234156,32.090576,11706900,39.241722,2333922,36.854088,7029900,24.465441,3057100,9.407062,12600,,,9.825153,13099100
07/11/12,22.54965,3279800,32.961536,395190,31.247545,17036800,38.553558,3131962,37.036449,6314500,24.347717,2620900,9.195883,7400,,,9.662968,19263900
08/11/12,22.206486,2175100,32.84243,298754,30.754465,13015000,38.338505,3182967,37.089638,5731200,23.987625,1785000,9.071096,14800,,,9.495554,14066900
09/11/12,22.147785,2107200,32.694977,185271,30.499968,13043900,38.290112,2710354,36.527321,5069500,24.029175,1633300,9.176682,9500,,,9.469396,13421700
12/11/12,22.134247,1719700,32.604237,280885,30.730612,8374200,38.360008,1452368,36.253765,3057600,23.890682,995900,9.263074,10300,,,9.406612,8821300
13/11/12,21.944597,1776900,32.677959,215465,30.515873,9910100,37.886887,1983834,35.858631,4236900,23.641388,1585800,8.831118,17900,,,9.260127,17194000
14/11/12,21.479511,4040900,32.564541,246069,29.75238,15099700,37.096573,2966951,34.794807,7164400,23.045849,2159600,8.562346,15900,,,9.124103,16010500
15/11/12,21.384691,2349700,32.530518,293209,29.648989,10944000,36.790127,2569108,34.597233,8333000,23.122019,1907400,8.552746,27100,,,9.050858,12446200
16/11/12,21.339535,2656400,32.910492,328640,29.259289,21354900,36.967545,3319169,35.045567,7602500,23.31592,1870600,8.754326,3500,,,8.951457,18402400
19/11/12,21.736893,2072800,33.551357,348153,30.444294,15859600,37.800869,2969753,35.554691,5804800,24.084578,1810300,8.735126,23900,,,9.113639,13934800
20/11/12,21.610464,2318400,33.829239,266917,30.428392,13896200,37.650337,3060218,35.425507,5066300,24.188444,1658000,8.84072,19400,,,9.071786,11855300
21/11/12,21.651096,1895500,32.150536,1935073,30.436346,8835200,37.392269,1977892,35.775055,3884700,24.659336,2247400,8.91751,10700,,,9.019467,16032000
23/11/12,21.831709,937400,31.969049,320321,30.921469,4973600,38.128822,688742,36.23859,2431100,25.171776,1189300,9.032698,6900,,,9.165955,6666000
26/11/12,21.732368,1282600,31.668474,386974,30.889671,12725800,38.333118,1780596,35.995415,4957300,25.227177,2121800,8.91751,16200,,,9.2392,10580700
27/11/12,21.312447,4398600,31.640135,399298,30.611305,8231600,38.026672,2034727,35.714252,5556500,24.901709,1466200,8.984703,5800,,,9.050858,14715000
28/11/12,21.411783,5612800,31.594761,406897,30.666979,11767000,38.360008,2461268,35.949818,5994800,25.040197,1201900,9.339867,18600,,,9.040396,14296500
29/11/12,22.360008,4127800,31.696831,278831,31.2237,12437900,38.827747,2165099,35.752239,3979800,25.441851,1338900,9.291873,19200,,,9.233968,17346800
30/11/12,22.486439,1908600,32.099499,593093,31.02486,8290800,38.730976,2139989,35.782646,6173800,25.137156,2001300,9.243878,59000,,,9.11887,15972100
03/12/12,22.445795,2016100,31.787573,407411,30.539732,10310300,38.521297,1209111,34.711212,7060200,25.116379,1080000,9.291873,15900,,,9.11887,18878500
04/12/12,22.707693,2225600,31.509684,303787,30.444294,10069700,38.575054,1703247,34.527443,7355500,24.998655,1436100,9.263074,24500,,,8.988079,15880900
05/12/12,23.425632,4137800,31.980404,583336,25.577024,153828000,38.98904,4158798,33.662148,9197100,25.801943,3356000,9.61824,45400,,,9.29675,17425700
06/12/12,23.425632,3230800,32.164993,278728,24.503365,84815000,39.064301,1934734,33.914845,4351100,26.148182,2127600,9.551044,28600,,,9.354296,9079400
07/12/12,23.660431,2688400,31.928486,188352,25.211184,63939000,39.204086,1536443,34.01437,4693400,26.439016,2108000,9.53185,24600,,,9.406612,13917500
10/12/12,23.944893,2084000,31.784273,432059,25.481594,32373500,39.693336,3209871,34.542747,5489800,26.584444,1518300,10.126987,53100,,,9.615882,16286000
11/12/12,24.012629,2704700,32.511097,645572,25.441824,23952900,40.397629,3434632,34.63464,5880600,26.619066,2714300,10.050196,21000,,,9.819918,15017900
12/12/12,24.152601,2710400,33.359074,487722,25.863335,32419000,40.494408,2376856,34.841396,6702400,26.459799,3007800,10.222978,32500,,,9.877468,17415000
13/12/12,24.22484,3608800,33.08218,316419,25.831522,19035700,40.591183,3514111,33.822952,7910300,26.155102,1772600,10.069395,21400,,,9.971639,20167100
14/12/12,24.798298,4268900,33.151386,274106,26.865425,33485900,41.026657,2571014,33.914845,4717200,26.452877,1881200,10.424561,33500,,,10.306469,23143900
17/12/12,25.457541,5067000,33.237934,311592,26.754074,18613500,41.526653,2665962,34.198162,3888900,26.466719,2020000,10.107791,54400,,,10.463421,29372800
18/12/12,26.288359,6112900,33.030266,414292,27.032436,27611800,41.800842,3090037,33.968449,6495800,26.59137,1949100,9.61824,121100,,,10.714542,24334900
19/12/12,25.800697,4606400,33.036015,325559,27.00062,20787200,41.564293,3294619,33.501343,5181600,26.487486,1723000,9.935009,24000,,,10.604676,19732800
20/12/12,25.809732,2338000,33.295616,249150,27.024481,18647800,41.811604,2906977,33.769352,8941100,26.47365,1809900,9.762228,67000,,,10.704081,15270800
21/12/12,25.638153,1964000,33.20908,392006,26.706362,19393600,41.381493,1890791,34.136906,10630000,26.044308,2994700,9.608642,35200,,,10.515738,16829500
24/12/12,25.529785,661300,33.307148,109478,26.642736,5948700,41.091175,648050,33.8689,2595400,26.231276,566700,9.551044,13500,,,10.526201,4499500
26/12/12,25.719421,1453000,33.128326,185271,26.976763,11011100,41.257839,1008564,34.519787,4841900,26.127403,1089300,9.589443,15300,,,10.683152,13442800
27/12/12,25.909077,1655200,32.93795,500457,26.785892,13342400,41.446018,1709861,34.818424,6080200,26.203579,1035400,9.656636,60900,,,10.787787,15011500
28/12/12,25.76458,1813000,32.839912,521100,26.356426,12388700,41.322357,2220813,34.481491,5169400,25.808859,1045900,9.522249,13100,,,10.735471,10447100
31/12/12,26.229656,1958200,33.249458,284684,27.199446,16225200,42.161049,2442547,35.561195,6560100,26.217424,1449000,9.666235,45500,,,10.965665,11444000
02/01/13,27.055965,2567800,33.73978,515143,27.970892,19780600,42.972881,2289194,35.913441,7254500,27.131502,2143300,10.270974,38700,,,11.242943,23912400
03/01/13,26.40576,2062600,33.503281,579639,27.716398,14675800,42.489021,2292557,34.933289,6017100,26.819895,1645200,10.299771,47500,,,11.117385,18302200
04/01/13,26.315451,2754200,33.474438,657075,28.225395,12812400,42.687939,2140213,35.178322,5834100,27.062252,1446800,10.568544,38600,,,11.023213,18256800
07/01/13,26.053568,2279600,33.232166,633967,28.121998,13719700,42.838474,3154270,34.466175,4853400,27.249218,1569300,10.904512,36100,,,10.819175,15003800
08/01/13,25.710396,1645800,33.261002,553245,27.811831,15176300,42.220196,1702351,34.887329,6373500,26.868362,1486100,11.077295,35800,,,10.656993,12462900
09/01/13,25.827793,1752500,33.491737,347126,28.01066,10595200,42.451378,2084948,34.38195,5568600,27.173042,2747100,10.530149,60800,,,10.67792,16613200
10/01/13,25.868433,2301200,33.757095,266507,28.31287,18755400,42.306213,3800302,35.185978,5371300,27.263075,1531400,10.798922,21700,,,10.834871,15688700
11/01/13,25.127914,3056800,33.895538,475912,28.082605,19070700,41.214828,2620001,35.040485,3836700,27.31848,1360300,10.568544,10200,,,10.630834,16171400
14/01/13,25.200161,2228100,33.566734,524078,27.857937,11452900,41.370731,2065218,34.688255,3366500,27.747826,1758700,10.770127,44100,,,10.604676,11343200
15/01/13,25.299494,1179400,32.984108,736051,27.769678,9283100,41.306225,1654260,34.604015,4137000,28.045578,1987200,10.760527,23000,,,10.594212,8473900
16/01/13,24.847967,2554400,32.86874,541743,27.480824,11273700,41.075047,1881711,34.267082,5166100,27.955557,1547800,10.904512,18000,,,10.43726,14282400
17/01/13,24.753141,3959700,33.186016,216492,27.344435,13449600,41.241711,1834965,34.029701,6514500,28.184074,1845900,10.990904,12000,,,10.463421,9577600
18/01/13,25.218222,3040000,33.780167,360682,26.99139,16631200,41.327728,2172498,34.374287,6738100,28.571859,1869800,10.856516,28700,,,10.473884,10942500
22/01/13,25.520748,1923200,33.63018,528700,28.235039,28594800,41.897614,2664841,34.902653,7030700,28.821163,2119400,11.403663,14800,,,10.526201,13125900
23/01/13,25.051155,2634000,33.428288,386049,28.098648,12277800,41.870747,2846443,34.274742,5962300,29.056612,2218700,11.557248,31600,,,10.43203,10378100
24/01/13,25.209196,2233900,33.272541,455269,27.801777,13212000,41.77396,2096494,33.700424,5554200,28.544176,3098900,11.144488,22500,,,10.332626,14880900
25/01/13,25.195641,2018300,32.961037,835773,27.978294,13130400,41.580414,1531174,33.20269,7200500,28.564943,2031100,11.13489,10100,,,10.227993,8811500
28/01/13,24.775721,1465400,32.603386,538456,27.737585,9991200,41.580414,1438691,32.789196,6510500,27.269997,4084300,11.0485,9500,,,10.12336,9884700
29/01/13,25.471081,1659900,32.730293,401454,28.090611,12531500,42.150307,1684303,33.22567,7142200,27.249218,2949600,11.067697,10100,,,10.280309,13228300
30/01/13,25.23628,2689600,32.736069,227789,28.210981,16230600,41.892246,1657623,33.018913,8940800,27.138426,2186800,11.173283,6000,,,10.18614,13184200
31/01/13,25.498177,1948700,32.787987,279755,28.283197,9909900,42.32235,1677352,32.896397,9403300,27.276917,2012400,11.154086,10200,,,10.552359,22327000
01/02/13,26.189024,2035700,32.563015,398476,28.668318,12494200,42.682568,1765575,33.470715,6312700,27.588535,1991500,11.182882,49200,,,10.735471,18657900
04/02/13,25.570421,1748200,32.424576,311797,28.355412,9299600,41.91375,1952894,33.769352,5975500,27.443127,1433800,10.798922,6800,,,10.578518,14594500
05/02/13,25.642666,1553600,32.551472,339321,28.644251,11464800,41.897614,1603030,33.945473,4107800,27.727041,1752000,10.933311,9400,,,10.384945,21968400
06/02/13,25.958744,1655500,32.614929,325867,28.957172,16939500,41.854607,1626011,34.489147,4981000,28.197927,2022600,11.163685,7800,,,10.562821,18357900
07/02/13,25.863914,1829500,33.324444,369001,28.636229,11635800,41.553528,1330067,34.649956,5097500,27.955557,1203500,10.798922,22100,,,10.40064,15491000
08/02/13,25.999374,2433000,33.359074,480533,28.596113,11768300,41.903,1513798,34.404919,4763200,28.294872,1749700,10.73173,13600,,,10.384945,15071800
11/02/13,25.949711,1333100,33.232166,264144,28.347385,8358500,41.655685,981996,34.067997,4172000,27.960522,1455300,10.62614,18900,,,10.369247,9796400
12/02/13,25.872953,799100,32.949501,185990,28.620184,8929000,41.682568,1583861,34.67292,6451100,27.876936,1102600,10.520551,14600,,,10.364017,7478400
13/02/13,26.356091,2400000,33.237934,328229,28.596113,8276900,42.220196,1510996,34.343658,5481500,27.862995,1290900,10.482155,10200,,,10.43726,10807300
14/02/13,26.256754,1713400,32.793758,351542,28.507847,7877400,43.112671,2618992,34.113934,7641300,28.044113,1348300,10.549345,4300,,,10.353554,11693500
15/02/13,26.085169,1127800,32.666832,327818,28.114697,13721600,42.773952,1605833,33.133789,13871700,27.633125,1208800,10.424561,4200,,,10.207066,11211800
19/02/13,25.945192,2027400,32.632233,371466,27.488852,17644800,43.257832,2663160,32.850452,8078800,26.880831,2986100,10.117392,23900,,,10.112894,15269000
20/02/13,24.951817,5021300,31.749649,579433,25.852043,34355300,41.429882,5508258,31.058611,14308300,26.114599,3000600,9.464656,54600,,,9.725748,20037600
21/02/13,24.229366,4997100,31.340094,327202,25.948322,20612700,40.306232,4369210,31.050961,10184000,25.745417,2193500,8.763926,132000,,,9.631577,20077400
22/02/13,24.188725,2649300,31.599672,270923,26.036585,18166000,40.736332,2051878,31.25771,10384700,25.599129,1823600,9.119091,83300,,,9.464163,17094500
25/02/13,23.940378,5358000,31.282413,404433,25.282364,16252600,40.005161,3238793,31.364908,8504300,25.320503,2344500,9.109491,123600,,,9.422308,19570500
26/02/13,24.066811,1964300,31.69775,365715,25.619356,15395100,40.096558,2011410,31.732464,9945400,26.163357,3514000,9.157487,21200,,,9.636809,20190000
27/02/13,24.337738,2145500,31.726585,560023,25.892155,10862300,40.612682,2290539,31.104555,8863800,26.407158,1378500,9.311072,11400,,,9.69436,22137200
28/02/13,24.220333,1651600,31.968861,714587,25.61133,11965200,40.247101,2781425,30.851862,10834000,26.323565,2016500,9.119091,18800,,,9.935016,21508600
01/03/13,23.366934,2893700,31.957319,220600,25.266317,14303700,39.747097,3895475,30.338816,9494800,26.017075,1999600,9.0039,27900,,,9.704821,19100700
04/03/13,22.793484,5717100,31.663134,252437,25.194109,15432500,39.580437,2482903,29.864052,9782800,26.051899,1919300,8.888713,38100,,,9.427541,18208200
05/03/13,23.299196,3143800,32.164993,336343,25.30644,15877700,39.897629,2433691,29.557753,8589700,26.253904,1947600,8.898314,33600,,,9.406612,16276000
06/03/13,23.632137,2904400,31.265104,1020427,26.349506,23477100,40.301678,3830121,30.637444,9569600,26.316597,1673400,9.128689,17600,,,9.903627,22480900
07/03/13,23.94944,2181400,31.69775,517711,26.542068,14528400,40.318069,1768938,30.576199,7757700,26.170328,1421600,9.387864,18700,,,9.997799,25012400
